23.00                75.00              -0.06953950  
24.00                75.00              -0.05334950  
25.00                75.00              -0.04186050  
4.00                 80.00              9331.67571600  
4.50                 80.00              3337.52052350  
5.00                 80.00              1042.38541350  
5.25                 80.00              524.97947700  
5.50                 80.00              224.33361800  
5.75                 80.00              55.93933800  
6.00                 80.00              -33.09411750  
6.25                 80.00              -75.50953250  
6.50                 80.00              -91.33691250  
6.75                 80.00              -92.68060200  
7.00                 80.00              -86.72565450  
7.25                 80.00              -77.61519100  
7.50                 80.00              -67.63825750  
7.75                 80.00              -57.97479350  
8.00                 80.00              -49.16728000  
8.50                 80.00              -34.89066900  
9.00                 80.00              -24.63351350  
9.50                 80.00              -17.51848400  
10.00                80.00              -12.59808300  
10.50                80.00              -9.17340650  
11.00                80.00              -6.78598300  
11.50                80.00              -5.09628550  
12.00                80.00              -3.87807450  
12.50                80.00              -2.98926900  
13.00                80.00              -2.33175350  
13.50                80.00              -1.83643000  
14.00                80.00              -1.46142100  
14.50                80.00              -1.17371250  
15.00                80.00              -0.95025300  
16.00                80.00              -0.63591100  
17.00                80.00              -0.43701450  
18.00                80.00              -0.30722400  
19.00                80.00              -0.22045850  
20.00                80.00              -0.16220950  
21.00                80.00              -0.11940400  
22.00                80.00              -0.08990000  
23.00                80.00              -0.06838450  
24.00                80.00              -0.05279900  
25.00                80.00              -0.04164750  
4.00                 85.00              9190.33333600  
4.50                 85.00              3292.24824900  
5.00                 85.00              1030.88678400  
5.25                 85.00              520.34845050  
5.50                 85.00              223.35491950  
5.75                 85.00              56.77179000  
6.00                 85.00              -31.46277900  
6.25                 85.00              -73.63376650  
6.50                 85.00              -89.49477750  
6.75                 85.00              -91.00639250  
7.00                 85.00              -85.26885500  
7.25                 85.00              -76.38577000  
7.50                 85.00              -66.61592750  
7.75                 85.00              -57.11018600  
8.00                 85.00              -48.47641450  
8.50                 85.00              -34.42765950  
9.00                 85.00              -24.31969750  
9.50                 85.00              -17.30337450  
10.00                85.00              -12.44700050  
10.50                85.00              -9.06579100  
11.00                85.00              -6.70847900  
11.50                85.00              -5.03980150  
12.00                85.00              -3.83607300  
12.50                85.00              -2.95676750  
13.00                85.00              -2.30728850  
13.50                85.00              -1.81824400  
14.00                85.00              -1.44688350  
14.50                85.00              -1.16204050  
15.00                85.00              -0.94055200  
16.00                85.00              -0.62984600  
17.00                85.00              -0.43312900  
18.00                85.00              -0.30436950  
19.00                85.00              -0.21840450  
20.00                85.00              -0.15973900  
21.00                85.00              -0.11922000  
22.00                85.00              -0.08907400  
23.00                85.00              -0.06770400  
24.00                85.00              -0.05232900  
25.00                85.00              -0.04060400  
4.00                 90.00              9145.49830700  
4.50                 90.00              3285.89686900  
5.00                 90.00              1033.04667200  
5.25                 90.00              523.32430450  
5.50                 90.00              226.36268150  
5.75                 90.00              59.50045550  
6.00                 90.00              -29.11031600  
6.25                 90.00              -71.66026600  
6.50                 90.00              -87.86909800  
6.75                 90.00              -89.67982550  
7.00                 90.00              -84.19853750  
7.25                 90.00              -75.52505300  
7.50                 90.00              -65.92123800  
7.75                 90.00              -56.55147700  
8.00                 90.00              -48.02467950  
8.50                 90.00              -34.13020550  
9.00                 90.00              -24.12110300  
9.50                 90.00              -17.16814500  
10.00                90.00              -12.33797300  
10.50                90.00              -9.01270350  
11.00                90.00              -6.66129800  
11.50                90.00              -5.00557500  
12.00                90.00              -3.81123200  
12.50                90.00              -2.93933700  
13.00                90.00              -2.29277800  
13.50                90.00              -1.80784300  
14.00                90.00              -1.43885650  
14.50                90.00              -1.15503300  
15.00                90.00              -0.93636900  
16.00                90.00              -0.62666400  
17.00                90.00              -0.43092800  
18.00                90.00              -0.30300100  
19.00                90.00              -0.21829800  
20.00                90.00              -0.15904900  
21.00                90.00              -0.11772250  
22.00                90.00              -0.08859500  
23.00                90.00              -0.06749900  
24.00                90.00              -0.05226600  
25.00                90.00              -0.04062350  
4.00                 95.00              9177.90249450  
4.50                 95.00              3309.96401900  
5.00                 95.00              1045.48653600  
5.25                 95.00              531.86562900  
5.50                 95.00              232.18034250  
5.75                 95.00              63.47316350  
6.00                 95.00              -26.36950950  
6.25                 95.00              -69.74353900  
6.50                 95.00              -86.50570650  
6.75                 95.00              -88.70333850  
7.00                 95.00              -83.47282200  
7.25                 95.00              -74.97885950  
7.50                 95.00              -65.48045550  
7.75                 95.00              -56.22612950  
8.00                 95.00              -47.76975800  
8.50                 95.00              -33.97138050  
9.00                 95.00              -24.01659100  
9.50                 95.00              -17.09893150  
10.00                95.00              -12.30393650  
10.50                95.00              -8.96830000  
11.00                95.00              -6.64006950  
11.50                95.00              -4.99061250  
12.00                95.00              -3.80069350  
12.50                95.00              -2.93202950  
13.00                95.00              -2.28822300  
13.50                95.00              -1.80379550  
14.00                95.00              -1.43667350  
14.50                95.00              -1.15329300  
15.00                95.00              -0.93390600  
16.00                95.00              -0.62574550  
17.00                95.00              -0.43043250  
18.00                95.00              -0.30266150  
19.00                95.00              -0.21801200  
20.00                95.00              -0.15895900  
21.00                95.00              -0.11766650  
22.00                95.00              -0.08856100  
23.00                95.00              -0.06745000  
24.00                95.00              -0.05190000  
25.00                95.00              -0.04100400  
4.00                 100.00             9270.48461250  
4.50                 100.00             3356.95067250  
5.00                 100.00             1065.23957000  
5.25                 100.00             544.20765700  
5.50                 100.00             239.77861800  
5.75                 100.00             68.12372650  
6.00                 100.00             -23.53123450  
6.25                 100.00             -68.00800500  
6.50                 100.00             -85.44156400  
6.75                 100.00             -88.03991850  
7.00                 100.00             -83.05009000  
7.25                 100.00             -74.69803750  
7.50                 100.00             -65.28881750  
7.75                 100.00             -56.09165750  
8.00                 100.00             -47.69350400  
8.50                 100.00             -33.91777250  
9.00                 100.00             -23.98729450  
9.50                 100.00             -17.08191150  
10.00                100.00             -12.29426400  
10.50                100.00             -8.96476800  
11.00                100.00             -6.63891600  
11.50                100.00             -4.99144050  
12.00                100.00             -3.80256600  
12.50                100.00             -2.93483750  
13.00                100.00             -2.28994900  
13.50                100.00             -1.80607300  
14.00                100.00             -1.43796650  
14.50                100.00             -1.15511700  
15.00                100.00             -0.93544550  
16.00                100.00             -0.62693950  
17.00                100.00             -0.43146350  
18.00                100.00             -0.30338450  
19.00                100.00             -0.21854150  
20.00                100.00             -0.15919500  
21.00                100.00             -0.11792450  
22.00                100.00             -0.08870850  
23.00                100.00             -0.06775900  
24.00                100.00             -0.05215150  
25.00                100.00             -0.04109900  
4.00                 105.00             9408.56916000  
4.50                 105.00             3420.43776150  
5.00                 105.00             1089.80449750  
5.25                 105.00             558.84874550  
5.50                 105.00             248.30330950  
5.75                 105.00             72.98104700  
6.00                 105.00             -20.82998300  
6.25                 105.00             -66.55159850  
6.50                 105.00             -84.68813500  
6.75                 105.00             -87.67177400  
7.00                 105.00             -82.88349150  
7.25                 105.00             -74.61347650  
7.50                 105.00             -65.27886800  
7.75                 105.00             -56.10665650  
8.00                 105.00             -47.71927450  
8.50                 105.00             -33.94700200  
9.00                 105.00             -24.01255650  
9.50                 105.00             -17.10612750  
10.00                105.00             -12.31372250  
10.50                105.00             -8.98266100  
11.00                105.00             -6.65393850  
11.50                105.00             -5.00470150  
12.00                105.00             -3.81399100  
12.50                105.00             -2.94477250  
13.00                105.00             -2.29826200  
13.50                105.00             -1.81286150  
14.00                105.00             -1.44375600  
14.50                105.00             -1.16015150  
15.00                105.00             -0.93964950  
16.00                105.00             -0.62998350  
17.00                105.00             -0.43351350  
18.00                105.00             -0.30579350  
19.00                105.00             -0.21879400  
20.00                105.00             -0.15997200  
21.00                105.00             -0.11858700  
